1.104,2,4,64444,140292,600,483,61,3,0,10,1781609224
4.954,2,4,64444,140292,600,483,61,3,0,10,1781617393
1.756,2,4,64444,140292,600,483,61,3,0,10,1781617429
1.028,2,4,64444,140292,600,483,61,3,0,10,1781618515
1.384,3,3,88204,237909,-2,445,56,2,5,10,1781618515
0.523,2,4,35151,82821,511,416,52.1,2,10,10,1781618515
0.41,1,2,28106,63459,466,378,47.6,1,15,10,1781618515
0.158,0,1,11012,25125,416,336,42.6,0,20,10,1781618515
0.189,0,1,12622,27054,427,337,43.7,0,25,10,1781618515
0.178,0,1,11430,24379,376,298,38.6,0,30,10,1781618515
0.241,0,1,17589,36497,457,345,46.7,0,35,10,1781618515
0.23,0,1,15880,34385,455,340,46.5,0,40,10,1781618515
0.186,0,1,14977,31854,467,355,47.7,0,45,10,1781618515
0.279,2,3,19831,44793,415,314,42.5,2,50,10,1781618515
0,0,0,150558,308629,-2,314,-1,1,55,10,1781618515
1.167,2,3,77753,148779,502,365,51.2,2,50,10,1781618761
0,0,0,150558,308629,-2,365,-1,1763843688,55,10,1781618761
1.757,2,3,77753,148779,502,365,51.2,2,50,10,1781619149
0,0,0,150558,308629,-2,365,-1,1763843688,55,10,1781619149
2.082,2,3,77753,148779,502,365,51.2,2,50,10,1781619410
0,0,0,150558,308629,-2,365,-1,1763843688,55,10,1781619410
1.844,2,3,77753,148779,502,365,51.2,2,50,10,1781619585
0,0,0,150558,308629,-2,365,-1,1763843688,55,10,1781619585
1.946,2,3,77753,148779,502,365,51.2,2,50,10,1781619680
0,0,0,150558,308629,-2,365,-1,1763843688,55,10,1781619680
1.16,2,3,77753,148779,502,365,51.2,2,50,10,1781619841
1.433,2,3,77753,148779,502,365,51.2,2,50,10,1781619872
1.34,2,3,77753,148779,502,365,51.2,2,50,10,1781619982
0,0,0,150558,308629,-2,365,-1,1763843688,55,10,1781619982
0.138,0,1,9662,22487,392,284,40.2,0,60,10,1781619982
0.295,1,2,14320,34597,343,241,35.3,1,65,10,1781619982
0.484,1,2,30169,61134,432,297,44.2,1,70,10,1781619982
0.4,3,6,25855,53197,377,271,38.7,3,75,10,1781619982
0.517,2,2,32511,71154,-2,267,38.1,2,80,10,1781619982
0,0,0,20060,44130,-2,267,-1,2,85,10,1781619982
1.045,0,1,23101,44997,466,343,47.6,0,90,10,1781619982
1.016,0,1,23878,46106,486,355,49.6,0,95,10,1781619982
0.837,0,1,19081,37971,428,325,43.8,0,100,10,1781619982
0.79,1,2,17727,38209,477,360,48.7,1,105,10,1781619982
0.865,1,2,21476,48191,547,419,55.7,1,110,10,1781619982
0.992,1,2,21178,49796,501,383,51.1,1,115,10,1781619982
2.045,2,4,45248,101324,453,354,46.3,2,120,10,1781619982
0.927,2,4,21003,51317,405,307,41.5,2,125,10,1781619982
