0.009,0,1,435,1694,371,368,75.2,0,0,5,42
0.006,0,1,406,1578,346,344,70.2,0,5,5,42
0.006,0,1,377,1463,321,320,65.2,0,10,5,42
0.005,0,1,348,1347,296,295,60.2,0,15,5,42
0.004,0,1,319,1232,271,271,55.2,0,20,5,42
0.004,0,1,289,1114,246,246,50.2,0,25,5,42
0.004,0,1,286,1097,252,250,51.4,0,30,5,42
0.005,0,1,257,984,227,226,46.4,0,35,5,42
0.004,0,1,227,867,202,201,41.4,0,40,5,42
0.003,0,1,199,760,177,177,36.4,0,45,5,42
0.003,0,1,170,649,152,152,31.4,0,50,5,42
0.003,0,1,141,537,127,127,26.4,0,55,5,42
0.004,0,1,296,1151,290,290,59,0,60,5,42
0.004,0,1,313,1216,314,313,63.8,0,65,5,42
0.004,0,1,286,1108,289,288,58.8,0,70,5,42
0.007,0,1,262,1014,264,263,53.8,0,75,5,42
0.004,0,1,238,919,239,239,48.8,0,80,5,42
0.003,0,1,213,820,214,213,43.8,0,85,5,42
0.006,1,2,268,1033,189,188,38.8,1,90,5,42
0.003,0,1,236,914,238,237,48.6,0,95,5,42
0.004,0,1,256,978,250,237,51,0,95,5,42
