0.016,0,1,688,2958,678,678,68.8,0,0,10,10
0.016,0,1,678,2908,668,668,67.8,0,1,10,10
0.009,0,1,668,2858,658,658,66.8,0,2,10,10
0.016,0,1,658,2809,648,648,65.8,0,3,10,10
0.016,0,1,648,2760,638,638,64.8,0,4,10,10
0.003,0,1,638,2711,628,628,63.8,0,5,10,10
0,0,1,603,2552,593,593,60.3,0,6,10,10
0.016,1,2,675,2802,585,583,59.5,1,7,10,10
0.016,1,2,663,2750,575,573,58.5,1,8,10,10
0.016,1,2,651,2698,565,563,57.5,1,9,10,10
0.017,2,4,794,3163,555,553,56.5,2,10,10,10
0.021,2,4,779,3100,545,543,55.5,2,11,10,10
0.015,2,4,811,3253,559,557,56.9,2,12,10,10
0.016,2,4,797,3194,549,547,55.9,2,13,10,10
0.016,2,4,832,3364,565,563,57.5,2,14,10,10
0.016,2,4,802,3284,555,553,56.5,2,15,10,10
0.015,4,9,1232,4630,549,543,55.9,5,16,10,10
0.03,4,9,1314,4829,567,561,57.7,5,17,10,10
0.032,7,14,1605,6319,561,555,57.1,7,18,10,10
0.032,7,14,1547,6133,551,545,56.1,9,19,10,10
0.039,8,16,1673,6549,541,535,55.1,9,20,10,10
0.033,8,16,1632,6405,531,525,54.1,9,21,10,10
0.037,8,16,1589,6270,521,515,53.1,9,22,10,10
0.04,8,16,1803,6597,501,495,51.1,9,23,10,10
0.045,9,18,2032,7147,491,485,50.1,9,24,10,10
0.014,4,8,867,3595,498,495,50.8,4,25,10,10
0.016,4,8,841,3508,488,485,49.8,4,26,10,10
0.007,3,6,739,3097,503,502,51.3,3,27,10,10
0.016,3,6,801,3361,534,533,54.4,4,28,10,10
0.018,3,6,813,3384,527,525,53.7,3,29,10,10
0.016,2,4,920,3421,553,550,56.3,2,30,10,10
0.015,3,6,1008,3813,546,542,55.6,3,31,10,10
0.014,2,4,861,3239,523,520,53.3,2,32,10,10
0.007,3,6,943,3612,516,512,52.6,3,33,10,10
0.015,2,4,815,3099,503,500,51.3,2,34,10,10
0.015,3,6,960,3726,533,529,54.3,3,35,10,10
0.032,3,6,930,3638,523,519,53.3,3,36,10,10
0.011,2,4,709,2991,529,527,53.9,2,37,10,10
0.016,3,6,874,3673,561,557,57.1,3,38,10,10
0.016,3,6,835,3500,541,537,55.1,3,39,10,10
0.016,2,4,687,2889,531,529,54.1,2,40,10,10
0.003,2,4,686,2891,527,525,53.7,2,41,10,10
0.016,2,4,702,2959,546,544,55.6,2,42,10,10
0.016,3,6,890,3520,538,534,54.8,3,43,10,10
0.027,3,6,869,3438,528,524,53.8,3,44,10,10
0.016,3,6,931,3666,524,521,53.4,3,45,10,10
0.016,3,6,935,3760,563,560,57.3,3,46,10,10
0,1,2,697,2933,607,607,61.7,1,47,10,10
0.015,2,4,819,3410,592,591,60.2,2,48,10,10
0.016,2,4,788,3280,566,565,57.6,2,49,10,10
0.007,2,4,790,3292,572,571,58.2,2,50,10,10
0.016,2,4,776,3238,562,561,57.2,2,51,10,10
0.016,2,4,763,3178,552,551,56.2,2,52,10,10
0.016,2,4,749,3116,542,541,55.2,2,53,10,10
0.014,2,4,778,3233,576,575,58.6,2,54,10,10
0.016,0,1,623,2627,613,613,62.3,0,55,10,10
0.022,0,1,594,2501,584,584,59.4,0,56,10,10
0.015,0,1,565,2375,555,555,56.5,0,57,10,10
0.015,0,1,599,2532,589,589,59.9,0,58,10,10
0,0,1,589,2488,579,579,58.9,0,59,10,10
0.016,0,1,579,2444,569,569,57.9,0,60,10,10
0.016,1,3,741,3089,583,581,59.3,1,61,10,10
0.032,3,6,1095,4152,575,571,58.5,2,62,10,10
0.032,3,6,1038,4001,565,561,57.5,2,63,10,10
0.016,3,7,1146,4371,555,551,56.5,3,64,10,10
0,1,3,716,2985,561,559,57.1,1,65,10,10
0.016,3,6,1040,4069,603,599,61.3,2,66,10,10
0.023,3,6,1017,3990,593,589,60.3,2,67,10,10
0.015,3,6,994,3913,583,579,59.3,2,68,10,10
0.024,2,4,860,3383,601,597,61.1,2,69,10,10
0.016,2,4,842,3319,591,587,60.1,2,70,10,10
0.016,2,4,822,3256,581,577,59.1,2,71,10,10
0.028,2,5,902,3586,572,568,58.2,3,72,10,10
0.028,3,6,1105,4369,633,631,64.3,2,73,10,10
0.016,3,6,1020,4052,594,592,60.4,2,74,10,10
0.015,3,6,987,3960,584,582,59.4,2,75,10,10
0.016,3,6,964,3887,574,572,58.4,2,76,10,10
0.014,3,6,917,3720,546,544,55.6,2,77,10,10
0.015,4,8,978,3976,536,534,54.6,2,78,10,10
0.018,3,6,829,3382,526,524,53.6,2,79,10,10
0.015,3,6,791,3262,511,509,52.1,2,80,10,10
0.007,3,6,790,3292,527,525,53.7,2,81,10,10
0.012,2,4,662,2777,517,516,52.7,2,82,10,10
0.019,3,6,764,3159,519,518,52.9,3,83,10,10
0.016,3,6,744,3089,509,508,51.9,3,84,10,10
0.016,3,6,756,3147,529,528,53.9,3,85,10,10
0.018,3,6,738,3076,519,518,52.9,3,86,10,10
0.015,3,6,720,3008,509,508,51.9,3,87,10,10
0.016,2,4,642,2696,516,515,52.6,2,88,10,10
0.015,2,4,711,2999,555,554,56.5,2,89,10,10
0.016,3,6,902,3643,555,552,56.5,3,90,10,10
0.017,3,6,928,3805,573,570,58.3,3,91,10,10
0.016,3,6,894,3718,565,562,57.5,3,92,10,10
0.031,3,6,974,4055,597,594,60.7,3,93,10,10
0.027,3,6,956,4001,593,590,60.3,3,94,10,10
0.012,3,6,914,3837,573,570,58.3,3,95,10,10
0.014,3,6,891,3758,563,560,57.3,3,96,10,10
0,1,2,617,2608,553,552,56.3,1,97,10,10
0.02,0,1,561,2373,551,551,56.1,0,98,10,10
0,0,1,551,2328,541,541,55.1,0,99,10,10
0.016,0,1,560,2367,550,550,56,0,100,10,10
